,id,action,symbol,type,buy_point,stop_loss,take_profit,risk,quantity,date,time,gap,cost,leverage_cost,high,low,pl,bp_support_gap,cs_volume,metadata,cs_gap,,,,,
100,1545,SELL,VFC,OKAR/S,46.97,47.04,46.9,195.11,714,19/02/2016,13:02:00,46.25769,33536.58,8384.145,46.98,-,P,46.97,106073,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.102, ""5-bars"": -0.085, ""7-bars"": -0.186}, ""pre_candles_volumes"": {""0-bars"": 5843, ""1-bars"": 2124, ""3-bars"": 4354, ""2-bars"": 10621}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.32,,,,,
101,1546,SELL,VFC,OKAR/S,46.87,46.94,46.8,195.11,714,19/02/2016,14:58:00,46.25769,33465.18,8366.295,46.95,-,L,46.87,106073,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": -0.051, ""5-bars"": -0.102, ""7-bars"": -0.271}, ""pre_candles_volumes"": {""0-bars"": 10419, ""1-bars"": 637, ""3-bars"": 2788, ""2-bars"": 10693}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.32,,,,,
102,1547,SELL,WDC,SHOOTING-STAR,37.95,38.9,37,194.08,53,23/02/2016,09:31:00,55.59583,2011.35,502.838,38.94,-,L,0.69,151254,"{""closest_support"": 38.64, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0, ""5-bars"": 0, ""7-bars"": 0}, ""pre_candles_volumes"": {""0-bars"": 74136, ""1-bars"": 156291, ""3-bars"": 0, ""2-bars"": 0}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.05,,,,,
103,1548,SELL,WDC,OKAR/S,38.79,39.25,38.33,194.08,109,23/02/2016,09:53:00,78.60833,4228.11,1057.028,38.96,-,P,0.15,151254,"{""closest_support"": 38.64, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.178, ""5-bars"": 0.941, ""7-bars"": 0.582}, ""pre_candles_volumes"": {""0-bars"": 33273, ""1-bars"": 53170, ""3-bars"": 29560, ""2-bars"": 23174}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.05,,,,,
104,1549,SELL,WDC,OKAR/S,38.13,38.45,37.81,194.08,156,23/02/2016,10:13:00,78.60833,5948.28,1487.07,38.39,-,P,0.51,151254,"{""closest_support"": 38.64, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.569, ""5-bars"": -0.214, ""7-bars"": 0.091}, ""pre_candles_volumes"": {""0-bars"": 13592, ""1-bars"": 35099, ""3-bars"": 8600, ""2-bars"": 30388}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.05,,,,,
105,1551,SELL,WDC,SHOOTING-STAR,38.2,38.32,38.08,194.08,417,23/02/2016,10:29:00,78.60833,15929.4,3982.35,38.21,-,P,0.44,151254,"{""closest_support"": 38.64, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.249, ""5-bars"": 0.865, ""7-bars"": 0.59}, ""pre_candles_volumes"": {""0-bars"": 8100, ""1-bars"": 16874, ""3-bars"": 8399, ""2-bars"": 28106}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.05,,,,,
106,1552,SELL,WDC,SHOOTING-STAR,36.95,37,36.9,194.08,1000,23/02/2016,14:58:00,78.60833,36950,9237.5,37,-,L,1.69,151254,"{""closest_support"": 38.64, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.187, ""5-bars"": 0.211, ""7-bars"": 0.211}, ""pre_candles_volumes"": {""0-bars"": 4533, ""1-bars"": 13123, ""3-bars"": 7416, ""2-bars"": 9897}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.05,,,,,
107,1584,SELL,HZNP,SHOOTING-STAR,17.15,17.5,16.8,194.25,143,29/02/2016,09:49:00,0,2452.45,613.113,17.48,-,P,2.53,335921,"{""closest_support"": 19.68, ""next_closest_support"": 16.22, ""price_change"": {""3-bars"": 1.43, ""5-bars"": 1.961, ""7-bars"": 5.73}, ""pre_candles_volumes"": {""0-bars"": 101595, ""1-bars"": 54407, ""3-bars"": 69520, ""2-bars"": 167906}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.57,,,,,
108,1585,SELL,HZNP,SHOOTING-STAR,16.91,17.12,16.7,194.25,238,29/02/2016,10:15:00,0,4024.58,1006.145,17.18,-,L,2.77,335921,"{""closest_support"": 19.68, ""next_closest_support"": 16.22, ""price_change"": {""3-bars"": 0.893, ""5-bars"": 0.893, ""7-bars"": -0.587}, ""pre_candles_volumes"": {""0-bars"": 69977, ""1-bars"": 22765, ""3-bars"": 26893, ""2-bars"": 81668}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.57,,,,,
109,1586,SELL,BHC,OKAR/S,73.24,73.56,72.92,194.25,156,29/02/2016,10:17:00,100,11425.44,2856.36,73.73,-,L,0.08,569360,"{""closest_support"": 73.32, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.041, ""5-bars"": 0.356, ""7-bars"": 0.109}, ""pre_candles_volumes"": {""0-bars"": 123848, ""1-bars"": 107870, ""3-bars"": 37063, ""2-bars"": 43310}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.12,,,,,
110,1588,SELL,HZNP,OKAR/S,16.43,16.55,16.31,194.25,417,29/02/2016,11:20:00,0,6851.31,1712.827,16.55,-,L,3.25,335921,"{""closest_support"": 19.68, ""next_closest_support"": 16.22, ""price_change"": {""3-bars"": -0.097, ""5-bars"": -0.544, ""7-bars"": -0.904}, ""pre_candles_volumes"": {""0-bars"": 23106, ""1-bars"": 12056, ""3-bars"": 59431, ""2-bars"": 59244}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.57,,,,,
111,1590,SELL,HZNP,SHOOTING-STAR,16.51,16.67,16.35,194.25,312,29/02/2016,11:46:00,0,5151.12,1287.78,16.87,-,L,3.17,335921,"{""closest_support"": 19.68, ""next_closest_support"": 16.22, ""price_change"": {""3-bars"": 0.792, ""5-bars"": 0.731, ""7-bars"": 1.193}, ""pre_candles_volumes"": {""0-bars"": 55353, ""1-bars"": 42585, ""3-bars"": 14472, ""2-bars"": 40908}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.57,,,,,
112,1591,SELL,BHC,SHOOTING-STAR,74.61,75.03,74.19,194.25,119,29/02/2016,11:56:00,100,8878.59,2219.648,75.4,-,L,1.29,569360,"{""closest_support"": 73.32, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.932, ""5-bars"": 1.028, ""7-bars"": 0.823}, ""pre_candles_volumes"": {""0-bars"": 143221, ""1-bars"": 126890, ""3-bars"": 15450, ""2-bars"": 42467}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.12,,,,,
113,1593,SELL,BHC,SHOOTING-STAR,75.07,75.58,74.56,194.25,98,29/02/2016,12:00:00,100,7356.86,1839.215,75.5,-,P,1.75,569360,"{""closest_support"": 73.32, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.786, ""5-bars"": 1.357, ""7-bars"": 1.562}, ""pre_candles_volumes"": {""0-bars"": 94226, ""1-bars"": 109164, ""3-bars"": 113420, ""2-bars"": 30189}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.12,,,,,
114,1594,SELL,BHC,OKAR/S,74.99,75.21,74.77,194.25,227,29/02/2016,12:15:00,100,17022.73,4255.683,75.2,-,P,1.67,569360,"{""closest_support"": 73.32, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.192, ""5-bars"": -0.451, ""7-bars"": -0.193}, ""pre_candles_volumes"": {""0-bars"": 99209, ""1-bars"": 16081, ""3-bars"": 14321, ""2-bars"": 65952}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.12,,,,,
115,1598,SELL,HZNP,SHOOTING-STAR,17.59,17.65,17.53,194.25,833,29/02/2016,14:19:00,0,14652.47,3663.118,17.6,-,P,2.09,335921,"{""closest_support"": 19.68, ""next_closest_support"": 16.22, ""price_change"": {""3-bars"": 0.457, ""5-bars"": 1.208, ""7-bars"": 1.97}, ""pre_candles_volumes"": {""0-bars"": 18968, ""1-bars"": 5100, ""3-bars"": 23963, ""2-bars"": 44029}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.57,,,,,
116,1601,BUY,ANF,OKAR/B,23.97,23.8,24.14,193.55,294,02/03/2016,10:34:00,139.68125,7047.18,1761.795,-,23.87,P,1.06,530096,"{""closest_support"": 25.03, ""next_closest_support"": 26.93, ""price_change"": {""3-bars"": 0.0, ""5-bars"": -0.069, ""7-bars"": 0.138}, ""pre_candles_volumes"": {""0-bars"": 28454, ""1-bars"": 70517, ""3-bars"": 21094, ""2-bars"": 34023}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.2,,,,,
117,1603,BUY,ANF,OKAR/B,23.92,23.83,24.01,193.55,556,02/03/2016,12:06:00,139.68125,13299.52,3324.88,-,23.86,P,1.11,530096,"{""closest_support"": 25.03, ""next_closest_support"": 26.93, ""price_change"": {""3-bars"": 0.259, ""5-bars"": 0.43, ""7-bars"": 1.179}, ""pre_candles_volumes"": {""0-bars"": 9636, ""1-bars"": 7500, ""3-bars"": 19519, ""2-bars"": 6716}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.2,,,,,
118,1606,BUY,ANF,OKAR/B,23.94,23.89,23.99,193.55,1000,02/03/2016,12:26:00,139.68125,23940,5985,-,23.92,P,1.09,530096,"{""closest_support"": 25.03, ""next_closest_support"": 26.93, ""price_change"": {""3-bars"": 0.035, ""5-bars"": 0.104, ""7-bars"": 0.379}, ""pre_candles_volumes"": {""0-bars"": 3564, ""1-bars"": 5322, ""3-bars"": 2900, ""2-bars"": 6800}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.2,,,,,
119,1607,BUY,ANF,OKAR/B,24.5,24.44,24.56,193.55,833,02/03/2016,13:26:00,139.68125,20408.5,5102.125,-,24.41,L,0.53,530096,"{""closest_support"": 25.03, ""next_closest_support"": 26.93, ""price_change"": {""3-bars"": 0.202, ""5-bars"": 0.202, ""7-bars"": 0.235}, ""pre_candles_volumes"": {""0-bars"": 3100, ""1-bars"": 17142, ""3-bars"": 4255, ""2-bars"": 6400}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.2,,,,,
120,1608,BUY,ANF,HUMMER,24.82,24.76,24.88,193.55,833,02/03/2016,14:28:00,139.68125,20675.06,5168.765,-,24.81,P,0.21,530096,"{""closest_support"": 25.03, ""next_closest_support"": 26.93, ""price_change"": {""3-bars"": 0.266, ""5-bars"": -0.1, ""7-bars"": -0.1}, ""pre_candles_volumes"": {""0-bars"": 9216, ""1-bars"": 8168, ""3-bars"": 24913, ""2-bars"": 21331}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.2,,,,,
121,1609,BUY,ANF,OKAR/B,25,24.94,25.06,193.55,833,02/03/2016,14:59:00,139.68125,20825,5206.25,-,24.9,L,0.03,530096,"{""closest_support"": 25.03, ""next_closest_support"": 26.93, ""price_change"": {""3-bars"": 0.023, ""5-bars"": 0.0, ""7-bars"": 0.363}, ""pre_candles_volumes"": {""0-bars"": 22068, ""1-bars"": 4960, ""3-bars"": 20594, ""2-bars"": 11000}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.2,,,,,
122,1619,BUY,AVGO,OKAR/B,117.94,117.53,118.35,193.79,122,04/03/2016,10:05:00,49.36364,14388.68,3597.17,-,117.84,P,0.98,110778,"{""closest_support"": 116.96, ""next_closest_support"": 121.55, ""price_change"": {""3-bars"": 0.069, ""5-bars"": 0.027, ""7-bars"": -0.062}, ""pre_candles_volumes"": {""0-bars"": 20412, ""1-bars"": 22248, ""3-bars"": 10571, ""2-bars"": 18775}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.94,,,,,
123,1620,BUY,AVGO,OKAR/B,120.03,119.83,120.23,193.79,250,04/03/2016,11:16:00,49.36364,30007.5,7501.875,-,119.81,L,3.07,110778,"{""closest_support"": 116.96, ""next_closest_support"": 121.55, ""price_change"": {""3-bars"": 0.162, ""5-bars"": 0.135, ""7-bars"": -0.054}, ""pre_candles_volumes"": {""0-bars"": 10467, ""1-bars"": 15435, ""3-bars"": 5350, ""2-bars"": 23805}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.94,,,,,
124,1621,BUY,AVGO,HUMMER,119.32,119.13,119.51,193.79,263,04/03/2016,11:25:00,49.36364,31381.16,7845.29,-,119.26,P,2.36,110778,"{""closest_support"": 116.96, ""next_closest_support"": 121.55, ""price_change"": {""3-bars"": 0.461, ""5-bars"": 0.643, ""7-bars"": 0.643}, ""pre_candles_volumes"": {""0-bars"": 8160, ""1-bars"": 8058, ""3-bars"": 11232, ""2-bars"": 6802}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.94,,,,,
125,1623,BUY,AVGO,HUMMER,119.53,119.34,119.72,193.79,263,04/03/2016,11:42:00,49.36364,31436.39,7859.098,-,119.43,P,2.57,110778,"{""closest_support"": 116.96, ""next_closest_support"": 121.55, ""price_change"": {""3-bars"": 0.33, ""5-bars"": 0.323, ""7-bars"": 0.215}, ""pre_candles_volumes"": {""0-bars"": 7480, ""1-bars"": 6657, ""3-bars"": 2827, ""2-bars"": 9872}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.94,,,,,
126,1624,BUY,AVGO,HUMMER,119.32,119.11,119.53,193.79,238,04/03/2016,12:17:00,49.36364,28398.16,7099.54,-,119.21,P,2.36,110778,"{""closest_support"": 116.96, ""next_closest_support"": 121.55, ""price_change"": {""3-bars"": 0.245, ""5-bars"": 0.319, ""7-bars"": 0.367}, ""pre_candles_volumes"": {""0-bars"": 6614, ""1-bars"": 17035, ""3-bars"": 4111, ""2-bars"": 10428}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.94,,,,,
127,1626,BUY,AVGO,HUMMER,119.57,119.28,119.86,193.79,172,04/03/2016,13:02:00,49.36364,20566.04,5141.51,-,119.21,L,2.61,110778,"{""closest_support"": 116.96, ""next_closest_support"": 121.55, ""price_change"": {""3-bars"": 0.054, ""5-bars"": 0.007, ""7-bars"": -0.027}, ""pre_candles_volumes"": {""0-bars"": 15862, ""1-bars"": 3308, ""3-bars"": 15018, ""2-bars"": 10388}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.94,,,,,
128,1627,BUY,AVGO,HUMMER,119.66,119.58,119.74,193.79,625,04/03/2016,13:43:00,49.36364,74787.5,18696.875,-,119.64,P,2.7,110778,"{""closest_support"": 116.96, ""next_closest_support"": 121.55, ""price_change"": {""3-bars"": 0.109, ""5-bars"": 0.095, ""7-bars"": 0.068}, ""pre_candles_volumes"": {""0-bars"": 4462, ""1-bars"": 7816, ""3-bars"": 7473, ""2-bars"": 4923}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.94,,,,,
129,1628,BUY,AVGO,OKAR/B,119.69,119.47,119.91,193.79,227,04/03/2016,14:10:00,49.36364,27169.63,6792.408,-,119.43,L,2.73,110778,"{""closest_support"": 116.96, ""next_closest_support"": 121.55, ""price_change"": {""3-bars"": 0.0, ""5-bars"": -0.061, ""7-bars"": -0.085}, ""pre_candles_volumes"": {""0-bars"": 13486, ""1-bars"": 11450, ""3-bars"": 12062, ""2-bars"": 3750}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.94,,,,,
130,1630,SELL,BHP,SHOOTING-STAR,17.97,18.04,17.9,194.29,714,08/03/2016,09:49:00,4.03175,12830.58,3207.645,18.04,-,L,1.55,278733,"{""closest_support"": 19.52, ""next_closest_support"": 17.95, ""price_change"": {""3-bars"": 0.487, ""5-bars"": 0.299, ""7-bars"": -0.074}, ""pre_candles_volumes"": {""0-bars"": 80875, ""1-bars"": 67205, ""3-bars"": 81988, ""2-bars"": 29884}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.41,,,,,
131,1631,SELL,BHP,OKAR/S,17.89,17.98,17.8,194.29,556,08/03/2016,10:08:00,4.03175,9946.84,2486.71,17.96,-,P,1.63,278733,"{""closest_support"": 19.52, ""next_closest_support"": 17.95, ""price_change"": {""3-bars"": 0.376, ""5-bars"": 1.073, ""7-bars"": 0.868}, ""pre_candles_volumes"": {""0-bars"": 71135, ""1-bars"": 38547, ""3-bars"": 38446, ""2-bars"": 96393}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.41,,,,,
132,1632,SELL,BHP,SHOOTING-STAR,17.81,17.86,17.76,194.29,1000,08/03/2016,10:33:00,4.03175,17810,4452.5,17.85,-,P,1.71,278733,"{""closest_support"": 19.52, ""next_closest_support"": 17.95, ""price_change"": {""3-bars"": 0.273, ""5-bars"": -0.066, ""7-bars"": 0.01}, ""pre_candles_volumes"": {""0-bars"": 10310, ""1-bars"": 13287, ""3-bars"": 9113, ""2-bars"": 27980}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.41,,,,,
133,1633,SELL,BHP,SHOOTING-STAR,17.9,17.93,17.87,194.29,1667,08/03/2016,11:27:00,4.03175,29839.3,7459.825,17.92,-,P,1.62,278733,"{""closest_support"": 19.52, ""next_closest_support"": 17.95, ""price_change"": {""3-bars"": 0.187, ""5-bars"": 0.263, ""7-bars"": 0.225}, ""pre_candles_volumes"": {""0-bars"": 33524, ""1-bars"": 17063, ""3-bars"": 8714, ""2-bars"": 11154}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.41,,,,,
134,1637,SELL,BHP,OKAR/S,17.99,18.03,17.95,194.29,1250,08/03/2016,13:58:00,4.03175,22487.5,5621.875,18.03,-,P,1.53,278733,"{""closest_support"": 19.52, ""next_closest_support"": 17.95, ""price_change"": {""3-bars"": 0.149, ""5-bars"": 0.168, ""7-bars"": 0.041}, ""pre_candles_volumes"": {""0-bars"": 10141, ""1-bars"": 3498, ""3-bars"": 5073, ""2-bars"": 8840}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.41,,,,,
135,1640,SELL,BHP,OKAR/S,17.96,17.99,17.93,194.29,1667,08/03/2016,14:57:00,4.03175,29939.32,7484.83,17.99,-,P,1.56,278733,"{""closest_support"": 19.52, ""next_closest_support"": 17.95, ""price_change"": {""3-bars"": -0.037, ""5-bars"": -0.056, ""7-bars"": -0.112}, ""pre_candles_volumes"": {""0-bars"": 5320, ""1-bars"": 8142, ""3-bars"": 18453, ""2-bars"": 27868}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.41,,,,,
136,1648,SELL,BHP,OKAR/S,16.92,16.97,16.87,195,1000,15/03/2016,10:45:00,0.66364,16920,4230,16.93,-,P,1.03,103439,"{""closest_support"": 17.95, ""next_closest_support"": 16.47, ""price_change"": {""3-bars"": -0.08, ""5-bars"": -0.08, ""7-bars"": 0.0}, ""pre_candles_volumes"": {""0-bars"": 8181, ""1-bars"": 5045, ""3-bars"": 10116, ""2-bars"": 6726}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.03,,,,,
137,1649,SELL,BHP,OKAR/S,16.86,16.9,16.82,195,1250,15/03/2016,11:10:00,0.66364,21075,5268.75,16.91,-,L,1.09,103439,"{""closest_support"": 17.95, ""next_closest_support"": 16.47, ""price_change"": {""3-bars"": 0.161, ""5-bars"": 0.222, ""7-bars"": 0.04}, ""pre_candles_volumes"": {""0-bars"": 14646, ""1-bars"": 8520, ""3-bars"": 9012, ""2-bars"": 12787}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.03,,,,,
138,1651,SELL,BHP,OKAR/S,16.94,16.98,16.9,195,1250,15/03/2016,14:01:00,0.66364,21175,5293.75,16.95,-,P,1.01,103439,"{""closest_support"": 17.95, ""next_closest_support"": 16.47, ""price_change"": {""3-bars"": 0.0, ""5-bars"": 0.0, ""7-bars"": 0.04}, ""pre_candles_volumes"": {""0-bars"": 4522, ""1-bars"": 9874, ""3-bars"": 6535, ""2-bars"": 482}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.03,,,,,
139,1664,SELL,NKE,SHOOTING-STAR,58.03,58.27,57.79,194.95,208,23/03/2016,09:46:00,28.36563,12070.24,3017.56,58.13,-,P,2.47,1018062,"{""closest_support"": 60.5, ""next_closest_support"": 58.86, ""price_change"": {""3-bars"": 0.307, ""5-bars"": 0.764, ""7-bars"": 0.486}, ""pre_candles_volumes"": {""0-bars"": 144757, ""1-bars"": 179105, ""3-bars"": 117024, ""2-bars"": 158568}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.28,,,,,
140,1665,SELL,NKE,SHOOTING-STAR,58.15,58.25,58.05,194.95,500,23/03/2016,10:04:00,32.16875,29075,7268.75,58.22,-,P,2.35,1018062,"{""closest_support"": 60.5, ""next_closest_support"": 58.86, ""price_change"": {""3-bars"": 0.129, ""5-bars"": -0.225, ""7-bars"": 0.161}, ""pre_candles_volumes"": {""0-bars"": 57731, ""1-bars"": 106718, ""3-bars"": 75141, ""2-bars"": 91296}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.28,,,,,
141,1666,SELL,NKE,SHOOTING-STAR,58.1,58.25,57.95,194.95,333,23/03/2016,10:17:00,32.16875,19347.3,4836.825,58.27,-,L,2.4,1018062,"{""closest_support"": 60.5, ""next_closest_support"": 58.86, ""price_change"": {""3-bars"": 0.081, ""5-bars"": 0.291, ""7-bars"": 0.226}, ""pre_candles_volumes"": {""0-bars"": 43162, ""1-bars"": 92921, ""3-bars"": 128323, ""2-bars"": 59570}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.28,,,,,
142,1667,SELL,NKE,SHOOTING-STAR,58.2,58.29,58.11,194.95,556,23/03/2016,10:44:00,32.16875,32359.2,8089.8,58.37,-,L,2.3,1018062,"{""closest_support"": 60.5, ""next_closest_support"": 58.86, ""price_change"": {""3-bars"": 0.113, ""5-bars"": 0.145, ""7-bars"": 0.404}, ""pre_candles_volumes"": {""0-bars"": 42258, ""1-bars"": 82919, ""3-bars"": 77211, ""2-bars"": 21618}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.28,,,,,
143,1669,SELL,NKE,SHOOTING-STAR,58.64,58.74,58.54,194.95,500,23/03/2016,11:08:00,42.99063,29320,7330,58.69,-,P,1.86,1018062,"{""closest_support"": 60.5, ""next_closest_support"": 58.86, ""price_change"": {""3-bars"": 0.208, ""5-bars"": 0.304, ""7-bars"": 0.352}, ""pre_candles_volumes"": {""0-bars"": 78206, ""1-bars"": 125669, ""3-bars"": 48193, ""2-bars"": 119975}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.28,,,,,
144,1672,SELL,NKE,OKAR/S,59.02,59.24,58.8,194.95,227,23/03/2016,13:02:00,55.8625,13397.54,3349.385,59.29,-,L,1.48,1018062,"{""closest_support"": 60.5, ""next_closest_support"": 58.86, ""price_change"": {""3-bars"": 0.179, ""5-bars"": 0.27, ""7-bars"": 0.286}, ""pre_candles_volumes"": {""0-bars"": 128294, ""1-bars"": 115624, ""3-bars"": 124843, ""2-bars"": 191703}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.28,,,,,
145,1673,SELL,NKE,OKAR/S,59.11,59.23,58.99,194.95,417,23/03/2016,13:48:00,62.00625,24648.87,6162.218,59.16,-,P,1.39,1018062,"{""closest_support"": 60.5, ""next_closest_support"": 58.86, ""price_change"": {""3-bars"": 0.0, ""5-bars"": -0.095, ""7-bars"": -0.205}, ""pre_candles_volumes"": {""0-bars"": 28819, ""1-bars"": 16651, ""3-bars"": 23295, ""2-bars"": 47245}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.28,,,,,
146,1675,BUY,LULU,OKAR/B,66.17,65.71,66.63,195,109,30/03/2016,10:23:00,4.75059,7212.53,1803.133,-,65.69,L,2.76,430249,"{""closest_support"": 63.41, ""next_closest_support"": 67.66, ""price_change"": {""3-bars"": 0.246, ""5-bars"": 0.874, ""7-bars"": 1.037}, ""pre_candles_volumes"": {""0-bars"": 58916, ""1-bars"": 49691, ""3-bars"": 47518, ""2-bars"": 82780}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.43,,,,,
147,1676,BUY,LULU,OKAR/B,65.86,65.67,66.05,195,263,30/03/2016,10:31:00,4.75059,17321.18,4330.295,-,65.8,P,2.45,430249,"{""closest_support"": 63.41, ""next_closest_support"": 67.66, ""price_change"": {""3-bars"": 0.212, ""5-bars"": 0.649, ""7-bars"": 0.408}, ""pre_candles_volumes"": {""0-bars"": 23800, ""1-bars"": 50595, ""3-bars"": 20799, ""2-bars"": 25126}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.43,,,,,
148,1677,BUY,LULU,OKAR/B,67.07,66.87,67.27,195,250,30/03/2016,11:33:00,4.75059,16767.5,4191.875,-,66.84,L,3.66,430249,"{""closest_support"": 63.41, ""next_closest_support"": 67.66, ""price_change"": {""3-bars"": 0.03, ""5-bars"": 0.134, ""7-bars"": -0.329}, ""pre_candles_volumes"": {""0-bars"": 13817, ""1-bars"": 7950, ""3-bars"": 3600, ""2-bars"": 9521}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.43,,,,,
149,1678,BUY,LULU,HUMMER,67.09,66.93,67.25,195,313,30/03/2016,11:51:00,4.75059,20999.17,5249.793,-,66.98,P,3.68,430249,"{""closest_support"": 63.41, ""next_closest_support"": 67.66, ""price_change"": {""3-bars"": 0.357, ""5-bars"": 0.312, ""7-bars"": -0.134}, ""pre_candles_volumes"": {""0-bars"": 12145, ""1-bars"": 23258, ""3-bars"": 10863, ""2-bars"": 18052}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.43,,,,,
